Contig ID,Size,Lhav_ech1,Lhav F RPKM
Lhav_v2_contig_53497,377,22,0.640917246
Lhav_v2_contig_53498,201,53,2.896012548
Lhav_v2_contig_53499,203,28,1.514895308
Lhav_v2_contig_535,755,1147,16.68541809
Lhav_v2_contig_5350,274,1644,65.89794589
Lhav_v2_contig_53500,251,1,0.043756936
Lhav_v2_contig_53501,286,143,5.491495491
Lhav_v2_contig_53502,223,2,0.098502161
Lhav_v2_contig_53503,351,34,1.063879468
Lhav_v2_contig_53504,206,2,0.10663098
Lhav_v2_contig_53505,357,18,0.553764251
Lhav_v2_contig_53506,242,7,0.317689822
Lhav_v2_contig_53507,243,34,1.536714788
Lhav_v2_contig_53508,306,10,0.358921274
Lhav_v2_contig_53509,241,29,1.321604724
Lhav_v2_contig_5351,1525,11440,82.39043727
Lhav_v2_contig_53510,217,27,1.366547265
Lhav_v2_contig_53511,202,1,0.054371242
Lhav_v2_contig_53512,270,2,0.081355489
Lhav_v2_contig_53513,404,9,0.244670591
Lhav_v2_contig_53514,272,6,0.24227186
Lhav_v2_contig_53515,269,7,0.285802739
Lhav_v2_contig_53516,200,44,2.416258016
Lhav_v2_contig_53517,270,2,0.081355489
Lhav_v2_contig_53518,510,33,0.710664122
Lhav_v2_contig_53519,232,7,0.331383349
Lhav_v2_contig_5352,384,1349,38.58347613
Lhav_v2_contig_53520,469,27,0.632283063
Lhav_v2_contig_53521,215,27,1.379259333
Lhav_v2_contig_53522,237,1,0.046341734
Lhav_v2_contig_53523,214,0,0
Lhav_v2_contig_53524,403,13,0.354290032
Lhav_v2_contig_53525,1385,45,0.356848082
Lhav_v2_contig_53526,376,21,0.61341173
Lhav_v2_contig_53527,365,0,0
Lhav_v2_contig_53528,220,11,0.549149549
Lhav_v2_contig_53529,464,6,0.142021435
Lhav_v2_contig_5353,1471,8186,61.11948619
Lhav_v2_contig_53530,231,23,1.093544557
Lhav_v2_contig_53531,459,2,0.04785617
Lhav_v2_contig_53532,202,57,3.099160822
Lhav_v2_contig_53533,278,25,0.987679045
Lhav_v2_contig_53534,204,63,3.391806039
Lhav_v2_contig_53535,198,8,0.443757211
Lhav_v2_contig_53536,214,1,0.051322388
Lhav_v2_contig_53537,433,12,0.304378503
Lhav_v2_contig_53538,353,5,0.155566445
Lhav_v2_contig_53539,260,13,0.549149549
Lhav_v2_contig_5354,629,2,0.03492207
Lhav_v2_contig_53540,382,102,2.9326311
Lhav_v2_contig_53541,287,20,0.765365225
Lhav_v2_contig_53542,300,2,0.07321994
Lhav_v2_contig_53543,247,4,0.177862202
Lhav_v2_contig_53544,201,24,1.311401908
Lhav_v2_contig_53545,223,0,0
Lhav_v2_contig_53546,225,10,0.488132933
Lhav_v2_contig_53547,292,0,0
Lhav_v2_contig_53548,383,4,0.114704867
Lhav_v2_contig_53549,231,9,0.42790874
Lhav_v2_contig_5355,1479,1905,14.14644883
Lhav_v2_contig_53550,278,8,0.316057294
Lhav_v2_contig_53551,349,4,0.125879553
Lhav_v2_contig_53552,311,14,0.49441117
Lhav_v2_contig_53553,317,15,0.519699889
Lhav_v2_contig_53554,328,4,0.133938914
Lhav_v2_contig_53555,535,18,0.369521192
Lhav_v2_contig_53556,314,1,0.034977678
Lhav_v2_contig_53557,278,16,0.632114589
Lhav_v2_contig_53558,291,7,0.264195659
Lhav_v2_contig_53559,374,17,0.499226863
Lhav_v2_contig_5356,530,24,0.497342988
Lhav_v2_contig_53560,220,5,0.249613431
Lhav_v2_contig_53561,365,17,0.511536566
Lhav_v2_contig_53562,520,0,0
Lhav_v2_contig_53563,498,155,3.418400808
Lhav_v2_contig_53564,658,4,0.066765903
Lhav_v2_contig_53565,333,2,0.06596391
Lhav_v2_contig_53566,705,83,1.293032981
Lhav_v2_contig_53567,427,16,0.411540646
Lhav_v2_contig_53568,699,62,0.974170874
Lhav_v2_contig_53569,598,31,0.569352375
Lhav_v2_contig_5357,684,46,0.738622201
Lhav_v2_contig_53570,271,0,0
Lhav_v2_contig_53571,284,15,0.580087552
Lhav_v2_contig_53572,474,22,0.509759075
Lhav_v2_contig_53573,1373,72,0.575947087
Lhav_v2_contig_53574,407,2,0.053970472
Lhav_v2_contig_53575,534,81,1.665959306
Lhav_v2_contig_53576,630,60,1.045999141
Lhav_v2_contig_53577,208,4,0.211211365
Lhav_v2_contig_53578,380,0,0
Lhav_v2_contig_53579,383,24,0.6882292
Lhav_v2_contig_5358,491,492,11.0053596
Lhav_v2_contig_53580,546,30,0.603461043
Lhav_v2_contig_53581,208,5,0.264014206
Lhav_v2_contig_53582,467,19,0.446845458
Lhav_v2_contig_53583,283,4,0.155236622
Lhav_v2_contig_53584,497,12,0.265182881
Lhav_v2_contig_53585,399,5,0.137631466
Lhav_v2_contig_53586,1080,26,0.264405338
Lhav_v2_contig_53587,201,24,1.311401908
Lhav_v2_contig_53588,281,9,0.351768394
Lhav_v2_contig_53589,299,0,0
Lhav_v2_contig_5359,763,3429,49.35868424
Lhav_v2_contig_53590,320,11,0.377540315
Lhav_v2_contig_53591,234,0,0
Lhav_v2_contig_53592,339,27,0.874751494
Lhav_v2_contig_53593,735,50,0.747142244
Lhav_v2_contig_53594,249,5,0.220541988
Lhav_v2_contig_53595,524,30,0.628797194
Lhav_v2_contig_53596,451,42,1.022806256
Lhav_v2_contig_53597,299,4,0.146929645
Lhav_v2_contig_53598,240,7,0.320337237
Lhav_v2_contig_53599,673,78,1.272917231
Lhav_v2_contig_536,2862,23409,89.83257719
Lhav_v2_contig_5360,844,1314,17.09911155
Lhav_v2_contig_53600,520,106,2.238840469
Lhav_v2_contig_53601,394,108,3.010566056
Lhav_v2_contig_53602,372,36,1.062870095
Lhav_v2_contig_53603,241,15,0.68358865
Lhav_v2_contig_53604,208,6,0.316817048
Lhav_v2_contig_53605,256,0,0
Lhav_v2_contig_53606,259,25,1.060134265
Lhav_v2_contig_53607,246,12,0.535755658
Lhav_v2_contig_53608,270,3,0.122033233
Lhav_v2_contig_53609,282,7,0.272627436
Lhav_v2_contig_5361,1569,2819,19.7329838
Lhav_v2_contig_53610,290,11,0.41659621
Lhav_v2_contig_53611,276,198,7.879102226
Lhav_v2_contig_53612,437,68,1.709023768
Lhav_v2_contig_53613,327,10,0.335871284
Lhav_v2_contig_53614,318,30,1.036131225
Lhav_v2_contig_53615,272,3,0.12113593
Lhav_v2_contig_53616,529,14,0.290665168
Lhav_v2_contig_53617,328,12,0.401816743
Lhav_v2_contig_53618,252,28,1.220332331
Lhav_v2_contig_53619,313,1,0.035089428
Lhav_v2_contig_5362,668,217,3.567827909
Lhav_v2_contig_53620,308,7,0.249613431
Lhav_v2_contig_53621,416,35,0.924049722
Lhav_v2_contig_53622,239,2,0.091907874
Lhav_v2_contig_53623,289,34,1.292116586
Lhav_v2_contig_53624,352,14,0.436823505
Lhav_v2_contig_53625,228,11,0.529881144
Lhav_v2_contig_53626,381,0,0
Lhav_v2_contig_53627,394,43,1.1986513
Lhav_v2_contig_53628,279,16,0.629848945
Lhav_v2_contig_53629,182,12,0.724153252
Lhav_v2_contig_5363,212,0,0
Lhav_v2_contig_53630,357,15,0.461470209
Lhav_v2_contig_53631,366,13,0.390106237
Lhav_v2_contig_53632,331,14,0.464537383
Lhav_v2_contig_53633,332,61,2.017959187
Lhav_v2_contig_53634,274,45,1.803775891
Lhav_v2_contig_53635,1264,2,0.01737815
Lhav_v2_contig_53636,502,18,0.393812426
Lhav_v2_contig_53637,348,10,0.315603189
Lhav_v2_contig_53638,336,8,0.261499785
Lhav_v2_contig_53639,308,0,0
Lhav_v2_contig_5364,240,7533,344.7286295
Lhav_v2_contig_53640,222,13,0.643148121
Lhav_v2_contig_53641,287,62,2.372632198
Lhav_v2_contig_53642,228,60,2.890260785
Lhav_v2_contig_53643,224,1,0.04903121
Lhav_v2_contig_53644,471,36,0.839464279
Lhav_v2_contig_53645,451,18,0.438345538
Lhav_v2_contig_53646,1247,0,0
Lhav_v2_contig_53647,387,12,0.34055786
Lhav_v2_contig_53648,246,53,2.366254155
Lhav_v2_contig_53649,271,1,0.040527642
Lhav_v2_contig_5365,2066,213,1.132321916
Lhav_v2_contig_53650,369,0,0
Lhav_v2_contig_53651,462,0,0
Lhav_v2_contig_53652,211,23,1.197198069
Lhav_v2_contig_53653,319,14,0.482012143
Lhav_v2_contig_53654,303,10,0.36247495
Lhav_v2_contig_53655,387,46,1.305471796
Lhav_v2_contig_53656,715,62,0.952371246
Lhav_v2_contig_53657,339,24,0.777556884
Lhav_v2_contig_53658,631,4,0.069622764
Lhav_v2_contig_53659,472,43,1.000569094
Lhav_v2_contig_5366,1700,3004,19.40759112
Lhav_v2_contig_53660,537,0,0
Lhav_v2_contig_53661,423,22,0.571219389
Lhav_v2_contig_53662,419,18,0.471823002
Lhav_v2_contig_53663,635,8,0.13836839
Lhav_v2_contig_53664,241,3,0.13671773
Lhav_v2_contig_53665,287,1,0.038268261
Lhav_v2_contig_53666,368,25,0.746127105
Lhav_v2_contig_53667,403,25,0.681326984
Lhav_v2_contig_53668,1002,56,0.613819855
Lhav_v2_contig_53669,756,1,0.014527766
Lhav_v2_contig_5367,1921,9812,56.09844223
Lhav_v2_contig_53670,443,19,0.471053789
Lhav_v2_contig_53671,267,4,0.164539191
Lhav_v2_contig_53672,233,1,0.0471373
Lhav_v2_contig_53673,622,2,0.035315084
Lhav_v2_contig_53674,210,8,0.418399656
Lhav_v2_contig_53675,352,37,1.15446212
Lhav_v2_contig_53676,269,18,0.73492133
Lhav_v2_contig_53677,625,13,0.228446212
Lhav_v2_contig_53678,301,5,0.182441711
Lhav_v2_contig_53679,549,49,0.980266955
Lhav_v2_contig_5368,400,1240,34.04727205
Lhav_v2_contig_53680,523,0,0
Lhav_v2_contig_53681,759,14,0.202584814
Lhav_v2_contig_53682,393,28,0.782503174
Lhav_v2_contig_53683,557,4,0.078872467
Lhav_v2_contig_53684,228,16,0.770736209
Lhav_v2_contig_53685,457,6,0.144196818
Lhav_v2_contig_53686,306,12,0.430705529
Lhav_v2_contig_53687,323,2,0.068006136
Lhav_v2_contig_53688,339,6,0.194389221
Lhav_v2_contig_53689,330,8,0.266254327
Lhav_v2_contig_5369,1055,1673,17.4166293
Lhav_v2_contig_53690,263,8,0.334083376
Lhav_v2_contig_53691,503,7,0.152844805
Lhav_v2_contig_53692,376,18,0.525781483
Lhav_v2_contig_53693,311,11,0.388465919
Lhav_v2_contig_53694,303,1,0.036247495
Lhav_v2_contig_53695,246,31,1.384035449
Lhav_v2_contig_53696,334,15,0.493248098
Lhav_v2_contig_53697,236,51,2.373442967
Lhav_v2_contig_53698,260,2,0.084484546
Lhav_v2_contig_53699,317,12,0.415759911
Lhav_v2_contig_537,892,40634,500.3171027
Lhav_v2_contig_5370,797,3571,49.20986298
Lhav_v2_contig_53700,240,14,0.640674474
Lhav_v2_contig_53701,311,4,0.141260334
Lhav_v2_contig_53702,260,52,2.196598196
Lhav_v2_contig_53703,271,37,1.499522754
Lhav_v2_contig_53704,382,5,0.143756426
Lhav_v2_contig_53705,1322,676,5.616113392
Lhav_v2_contig_53706,226,4,0.194389221
Lhav_v2_contig_53707,303,24,0.86993988
Lhav_v2_contig_53708,549,35,0.700190682
Lhav_v2_contig_53709,394,9,0.250880505
Lhav_v2_contig_5371,2855,1046,4.023890917
Lhav_v2_contig_53710,435,59,1.489647053
Lhav_v2_contig_53711,243,40,1.80789975
Lhav_v2_contig_53712,608,42,0.758693456
Lhav_v2_contig_53713,224,3,0.147093629
Lhav_v2_contig_53714,511,37,0.795245922
Lhav_v2_contig_53715,358,12,0.368144949
Lhav_v2_contig_53716,453,27,0.654615357
Lhav_v2_contig_53717,281,14,0.54719528
Lhav_v2_contig_53718,1023,2,0.021472123
Lhav_v2_contig_53719,443,100,2.47923047
Lhav_v2_contig_5372,2350,3859,18.03547328
Lhav_v2_contig_53720,275,33,1.317958918
Lhav_v2_contig_53721,485,16,0.362325476
Lhav_v2_contig_53722,314,3,0.104933035
Lhav_v2_contig_53723,371,0,0
Lhav_v2_contig_53724,252,1,0.043583298
Lhav_v2_contig_53725,425,3,0.077526995
Lhav_v2_contig_53726,302,19,0.690982876
Lhav_v2_contig_53727,515,13,0.277240549
Lhav_v2_contig_53728,278,21,0.829650398
Lhav_v2_contig_53729,207,0,0
Lhav_v2_contig_5373,1286,5680,48.50963358
Lhav_v2_contig_53730,304,32,1.156104314
Lhav_v2_contig_53731,372,15,0.44286254
Lhav_v2_contig_53732,1015,74,0.800730377
Lhav_v2_contig_53733,835,4,0.05261313
Lhav_v2_contig_53734,283,8,0.310473243
Lhav_v2_contig_53735,403,14,0.381543111
Lhav_v2_contig_53736,313,32,1.122861698
Lhav_v2_contig_53737,2093,154,0.808113049
Lhav_v2_contig_53738,226,5,0.242986526
Lhav_v2_contig_53739,361,5,0.152118989
Lhav_v2_contig_5374,1445,1254,9.531259994
Lhav_v2_contig_53740,314,12,0.419732139
Lhav_v2_contig_53741,437,9,0.226194322
Lhav_v2_contig_53742,751,20,0.292489773
Lhav_v2_contig_53743,326,0,0
Lhav_v2_contig_53744,295,6,0.223382867
Lhav_v2_contig_53745,513,25,0.535233479
Lhav_v2_contig_53746,261,1,0.042080425
Lhav_v2_contig_53747,201,28,1.529968893
Lhav_v2_contig_53748,245,3,0.134485604
Lhav_v2_contig_53749,210,5,0.261499785
Lhav_v2_contig_5375,495,1207,26.78074771
Lhav_v2_contig_53750,263,5,0.20880211
Lhav_v2_contig_53751,618,19,0.337664771
Lhav_v2_contig_53752,525,64,1.338878901
Lhav_v2_contig_53753,233,8,0.377098403
Lhav_v2_contig_53754,292,30,1.128389484
Lhav_v2_contig_53755,226,6,0.291583831
Lhav_v2_contig_53756,542,26,0.526859346
Lhav_v2_contig_53757,296,36,1.335769174
Lhav_v2_contig_53758,483,40,0.909564471
Lhav_v2_contig_53759,389,11,0.31057301
Lhav_v2_contig_5376,1069,27,0.277400146
Lhav_v2_contig_53760,680,25,0.403786433
Lhav_v2_contig_53761,314,18,0.629598209
Lhav_v2_contig_53762,547,64,1.285030024
Lhav_v2_contig_53763,348,31,0.978369886
Lhav_v2_contig_53764,228,14,0.674394183
Lhav_v2_contig_53765,212,92,4.766203634
Lhav_v2_contig_53766,303,0,0
Lhav_v2_contig_53767,310,8,0.283432025
Lhav_v2_contig_53768,219,6,0.300903863
Lhav_v2_contig_53769,268,2,0.081962619
Lhav_v2_contig_5377,2212,3933,19.52807574
Lhav_v2_contig_53770,286,6,0.230412398
Lhav_v2_contig_53771,337,6,0.195542866
Lhav_v2_contig_53772,230,20,0.955042694
Lhav_v2_contig_53773,371,0,0
Lhav_v2_contig_53774,306,11,0.394813401
Lhav_v2_contig_53775,506,1,0.021705516
Lhav_v2_contig_53776,419,40,1.048495559
Lhav_v2_contig_53777,509,24,0.51786205
Lhav_v2_contig_53778,339,10,0.323982035
Lhav_v2_contig_53779,395,43,1.19561674
Lhav_v2_contig_5378,4841,6053,13.73270903
Lhav_v2_contig_53780,624,6,0.105605683
Lhav_v2_contig_53781,231,7,0.332817909
Lhav_v2_contig_53782,291,7,0.264195659
Lhav_v2_contig_53783,368,12,0.35814101
Lhav_v2_contig_53784,246,0,0
Lhav_v2_contig_53785,247,4,0.177862202
Lhav_v2_contig_53786,223,60,2.955064838
Lhav_v2_contig_53787,684,71,1.14004731
Lhav_v2_contig_53788,262,17,0.712636819
Lhav_v2_contig_53789,558,36,0.708580063
Lhav_v2_contig_5379,5031,8023,17.51471609
Lhav_v2_contig_53790,339,0,0
Lhav_v2_contig_53791,311,0,0
Lhav_v2_contig_53792,332,0,0
Lhav_v2_contig_53793,284,12,0.464070042
Lhav_v2_contig_53794,309,32,1.137397124
Lhav_v2_contig_53795,1054,71,0.739840949
Lhav_v2_contig_53796,257,21,0.897442843
Lhav_v2_contig_53797,272,0,0
Lhav_v2_contig_53798,257,0,0
Lhav_v2_contig_53799,1125,70,0.683386106
Lhav_v2_contig_538,466,4546,107.1430837
Lhav_v2_contig_5380,513,157,3.361266246
Lhav_v2_contig_53800,295,2,0.074460956
Lhav_v2_contig_53801,250,25,1.098299098
Lhav_v2_contig_53802,231,8,0.380363324
Lhav_v2_contig_53803,696,26,0.410284146
Lhav_v2_contig_53804,353,52,1.617891023
Lhav_v2_contig_53805,327,66,2.216750473
Lhav_v2_contig_53806,266,8,0.330315518
Lhav_v2_contig_53807,302,39,1.418333273
Lhav_v2_contig_53808,313,0,0
Lhav_v2_contig_53809,259,30,1.272161118
Lhav_v2_contig_5381,1949,6170,34.76914026
Lhav_v2_contig_53810,607,70,1.266572271
Lhav_v2_contig_53811,505,4,0.086993988
Lhav_v2_contig_53812,382,29,0.833787274
Lhav_v2_contig_53813,374,4,0.117465144
Lhav_v2_contig_53814,209,16,0.840803137
Lhav_v2_contig_53815,238,0,0
Lhav_v2_contig_53816,959,94,1.076539262
Lhav_v2_contig_53817,359,12,0.367119476
Lhav_v2_contig_53818,277,0,0
Lhav_v2_contig_53819,275,2,0.079876298
Lhav_v2_contig_5382,1617,103,0.699596828
Lhav_v2_contig_53820,492,52,1.160803925
Lhav_v2_contig_53821,254,27,1.167483293
Lhav_v2_contig_53822,595,22,0.406093784
Lhav_v2_contig_53823,271,2,0.081055284
Lhav_v2_contig_53824,268,18,0.737663573
Lhav_v2_contig_53825,417,15,0.395071618
Lhav_v2_contig_53826,283,16,0.620946487
Lhav_v2_contig_53827,356,0,0
Lhav_v2_contig_53828,455,10,0.241384417
Lhav_v2_contig_53829,494,87,1.934251448
Lhav_v2_contig_5383,444,1582,39.13308949
Lhav_v2_contig_53830,242,35,1.588449109
Lhav_v2_contig_53831,234,10,0.469358589
Lhav_v2_contig_53832,278,17,0.671621751
Lhav_v2_contig_53833,409,16,0.429652459
Lhav_v2_contig_53834,400,0,0
Lhav_v2_contig_53835,378,12,0.34866638
Lhav_v2_contig_53836,335,1,0.032785048
Lhav_v2_contig_53837,378,551,16.00959797
Lhav_v2_contig_53838,330,44,1.464398798
Lhav_v2_contig_53839,1007,66,0.719838535
Lhav_v2_contig_5384,1708,10273,66.05870396
Lhav_v2_contig_53840,445,25,0.617021965
Lhav_v2_contig_53841,293,1,0.037484611
Lhav_v2_contig_53842,247,45,2.000949774
Lhav_v2_contig_53843,511,13,0.279410729
Lhav_v2_contig_53844,310,5,0.177145016
Lhav_v2_contig_53845,230,119,5.68250403
Lhav_v2_contig_53846,662,73,1.21111532
Lhav_v2_contig_53847,335,17,0.557345811
Lhav_v2_contig_53848,528,0,0
Lhav_v2_contig_53849,206,0,0
Lhav_v2_contig_5385,578,187,3.553320612
Lhav_v2_contig_53850,329,6,0.200297708
Lhav_v2_contig_53851,272,3,0.12113593
Lhav_v2_contig_53852,280,2,0.078449936
Lhav_v2_contig_53853,277,11,0.436147656
Lhav_v2_contig_53854,527,12,0.250087081
Lhav_v2_contig_53855,219,257,12.88871545
Lhav_v2_contig_53856,283,56,2.173312703
Lhav_v2_contig_53857,255,1,0.043070553
Lhav_v2_contig_53858,1090,25,0.251903463
Lhav_v2_contig_53859,351,1,0.031290573
Lhav_v2_contig_5386,2543,6724,29.04035838
Lhav_v2_contig_53860,553,17,0.337632634
Lhav_v2_contig_53861,292,13,0.488968777
Lhav_v2_contig_53862,377,13,0.378723827
Lhav_v2_contig_53863,328,0,0
Lhav_v2_contig_53864,300,0,0
Lhav_v2_contig_53865,248,1,0.044286254
Lhav_v2_contig_53866,437,21,0.527786752
Lhav_v2_contig_53867,775,105,1.488018133
Lhav_v2_contig_53868,288,1,0.038135385
Lhav_v2_contig_53869,217,0,0
Lhav_v2_contig_5387,275,342,13.65884697
Lhav_v2_contig_53870,527,31,0.646058293
Lhav_v2_contig_53871,417,2,0.052676216
Lhav_v2_contig_53872,385,0,0
Lhav_v2_contig_53873,516,22,0.468267057
Lhav_v2_contig_53874,386,46,1.308853848
Lhav_v2_contig_53875,284,0,0
Lhav_v2_contig_53876,218,62,3.12360294
Lhav_v2_contig_53877,286,6,0.230412398
Lhav_v2_contig_53878,268,0,0
Lhav_v2_contig_53879,452,20,0.485973052
Lhav_v2_contig_5388,984,4981,55.59581106
Lhav_v2_contig_53880,528,42,0.87364701
Lhav_v2_contig_53881,525,11,0.230119811
Lhav_v2_contig_53882,416,42,1.108859666
Lhav_v2_contig_53883,406,14,0.378723827
Lhav_v2_contig_53884,272,6,0.24227186
Lhav_v2_contig_53885,358,42,1.288507322
Lhav_v2_contig_53886,276,18,0.716282021
Lhav_v2_contig_53887,232,1,0.047340478
Lhav_v2_contig_53888,290,19,0.719575271
Lhav_v2_contig_53889,260,16,0.675876368
Lhav_v2_contig_5389,438,782,19.60890171
Lhav_v2_contig_53890,459,14,0.334993189
Lhav_v2_contig_53891,339,120,3.887784419
Lhav_v2_contig_53892,236,7,0.325766682
Lhav_v2_contig_53893,461,16,0.381188407
Lhav_v2_contig_53894,302,44,1.600170872
Lhav_v2_contig_53895,250,55,2.416258016
Lhav_v2_contig_53896,770,20,0.285272493
Lhav_v2_contig_53897,279,1,0.039365559
Lhav_v2_contig_53898,333,0,0
Lhav_v2_contig_53899,309,8,0.284349281
Lhav_v2_contig_539,380,19,0.549149549
Lhav_v2_contig_5390,3569,1455,4.477515237
Lhav_v2_contig_53900,482,0,0
Lhav_v2_contig_53901,366,44,1.320359572
Lhav_v2_contig_53902,327,42,1.410659392
Lhav_v2_contig_53903,901,27,0.329124036
Lhav_v2_contig_53904,353,3,0.093339867
Lhav_v2_contig_53905,286,4,0.153608265
Lhav_v2_contig_53906,481,69,1.575522615
Lhav_v2_contig_53907,525,19,0.397479674
Lhav_v2_contig_53908,333,0,0
Lhav_v2_contig_53909,229,20,0.959213186
Lhav_v2_contig_5391,236,1689,78.60284648
Lhav_v2_contig_53910,826,151,2.007786487
Lhav_v2_contig_53911,278,3,0.118521485
Lhav_v2_contig_53912,295,18,0.670148602
Lhav_v2_contig_53913,404,3,0.081556864
Lhav_v2_contig_53914,214,4,0.205289551
Lhav_v2_contig_53915,982,12,0.134211702
Lhav_v2_contig_53916,358,9,0.276108712
Lhav_v2_contig_53917,282,7,0.272627436
Lhav_v2_contig_53918,271,54,2.188492668
Lhav_v2_contig_53919,239,4,0.183815749
Lhav_v2_contig_5392,240,0,0
Lhav_v2_contig_53920,752,53,0.774067184
Lhav_v2_contig_53921,375,14,0.410031663
Lhav_v2_contig_53922,196,0,0
Lhav_v2_contig_53923,420,21,0.549149549
Lhav_v2_contig_53924,340,32,1.033693269
Lhav_v2_contig_53925,710,18,0.278442025
Lhav_v2_contig_53926,276,0,0
Lhav_v2_contig_53927,493,32,0.71289191
Lhav_v2_contig_53928,264,0,0
Lhav_v2_contig_53929,435,22,0.555461613
Lhav_v2_contig_5393,240,2249,102.919778
Lhav_v2_contig_53930,491,2,0.044737234
Lhav_v2_contig_53931,563,59,1.150970636
Lhav_v2_contig_53932,290,2,0.075744765
Lhav_v2_contig_53933,965,2,0.022762676
Lhav_v2_contig_53934,267,15,0.617021965
Lhav_v2_contig_53935,419,0,0
Lhav_v2_contig_53936,231,2,0.095090831
Lhav_v2_contig_53937,269,44,1.796474361
Lhav_v2_contig_53938,298,17,0.626546465
Lhav_v2_contig_53939,244,0,0
Lhav_v2_contig_5394,2464,3678,16.39425358
Lhav_v2_contig_53940,628,69,1.206729901
Lhav_v2_contig_53941,323,103,3.50231601
Lhav_v2_contig_53942,1296,391,3.313541261
Lhav_v2_contig_53943,1011,60,0.651809554
Lhav_v2_contig_53944,254,6,0.259440732
Lhav_v2_contig_53945,296,13,0.48236109
Lhav_v2_contig_53946,312,64,2.252921227
Lhav_v2_contig_53947,499,58,1.276580114
Lhav_v2_contig_53948,372,27,0.797152571
Lhav_v2_contig_53949,362,5,0.15169877
Lhav_v2_contig_5395,1120,7051,69.14381198
Lhav_v2_contig_53950,254,4,0.172960488
Lhav_v2_contig_53951,274,27,1.082265535
Lhav_v2_contig_53952,270,8,0.325421955
Lhav_v2_contig_53953,275,4,0.159752596
Lhav_v2_contig_53954,284,26,1.00548509
Lhav_v2_contig_53955,533,37,0.762421513
Lhav_v2_contig_53956,209,0,0
Lhav_v2_contig_53957,220,0,0
Lhav_v2_contig_53958,378,38,1.104110205
Lhav_v2_contig_53959,366,40,1.200326883
Lhav_v2_contig_5396,1050,2945,30.80467471
Lhav_v2_contig_53960,293,20,0.749692217
Lhav_v2_contig_53961,284,11,0.425397538
Lhav_v2_contig_53962,245,17,0.762085089
Lhav_v2_contig_53963,289,2,0.076006858
Lhav_v2_contig_53964,493,82,1.826785518
Lhav_v2_contig_53965,800,21,0.288303513
Lhav_v2_contig_53966,209,9,0.472951765
Lhav_v2_contig_53967,394,40,1.115024465
Lhav_v2_contig_53968,1647,10,0.066684827
Lhav_v2_contig_53969,241,0,0
Lhav_v2_contig_5397,1284,232,1.98446566
Lhav_v2_contig_53970,284,12,0.464070042
Lhav_v2_contig_53971,267,10,0.411347977
Lhav_v2_contig_53972,436,76,1.914466318
Lhav_v2_contig_53973,279,5,0.196827795
Lhav_v2_contig_53974,242,1,0.04538426
Lhav_v2_contig_53975,306,2,0.071784255
Lhav_v2_contig_53976,644,40,0.682173353
Lhav_v2_contig_53977,409,49,1.315810656
Lhav_v2_contig_53978,489,119,2.672752407
Lhav_v2_contig_53979,225,6,0.29287976
Lhav_v2_contig_5398,713,3285,50.60185887
Lhav_v2_contig_53980,380,19,0.549149549
Lhav_v2_contig_53981,240,0,0
Lhav_v2_contig_53982,517,151,3.20779814
Lhav_v2_contig_53983,273,24,0.965537669
Lhav_v2_contig_53984,424,32,0.82890498
Lhav_v2_contig_53985,376,10,0.292100824
Lhav_v2_contig_53986,403,10,0.272530794
Lhav_v2_contig_53987,248,16,0.708580063
Lhav_v2_contig_53988,1123,9,0.088020409
Lhav_v2_contig_53989,811,52,0.704211506
Lhav_v2_contig_5399,542,304,6.160201584
Lhav_v2_contig_53990,239,4,0.183815749
Lhav_v2_contig_53991,250,1,0.043931964
Lhav_v2_contig_53992,377,55,1.602293114
Lhav_v2_contig_53993,712,26,0.401064277
Lhav_v2_contig_53994,222,0,0
Lhav_v2_contig_53995,291,10,0.377422371
Lhav_v2_contig_53996,306,13,0.466597656
Lhav_v2_contig_53997,518,18,0.381648335
Lhav_v2_contig_53998,278,3,0.118521485
Lhav_v2_contig_53999,261,16,0.673286804
Lhav_v2_contig_54,413,17423,463.3332975
Lhav_v2_contig_540,653,121,2.035133092
Lhav_v2_contig_5400,2176,49706,250.8826056
Lhav_v2_contig_54000,439,42,1.050764513
Lhav_v2_contig_54001,339,28,0.907149698
Lhav_v2_contig_54002,240,0,0
Lhav_v2_contig_54003,457,45,1.081476136
Lhav_v2_contig_54004,245,8,0.358628277
Lhav_v2_contig_54005,385,26,0.741708482
Lhav_v2_contig_54006,458,13,0.311744286
Lhav_v2_contig_54007,276,9,0.35814101
Lhav_v2_contig_54008,387,13,0.368937682
Lhav_v2_contig_54009,267,12,0.493617572
Lhav_v2_contig_5401,377,118,3.437647045
Lhav_v2_contig_54010,263,10,0.41760422
Lhav_v2_contig_54011,723,26,0.394962331
