Contig ID,Size,Lmic_ech1,Lmic F ENV RPKM
Lmic_v1_contig_47479,236,10,0.541489282
Lmic_v1_contig_4748,1125,7182,81.58207476
Lmic_v1_contig_47480,396,8,0.258164587
Lmic_v1_contig_47481,320,19,0.758761856
Lmic_v1_contig_47482,514,13,0.323207999
Lmic_v1_contig_47483,273,17,0.795771062
Lmic_v1_contig_47484,258,12,0.594378933
Lmic_v1_contig_47485,357,19,0.680122672
Lmic_v1_contig_47486,433,19,0.560747792
Lmic_v1_contig_47487,392,25,0.814996623
Lmic_v1_contig_47488,273,16,0.748960999
Lmic_v1_contig_47489,296,19,0.820283088
Lmic_v1_contig_4749,1138,8217,92.27262856
Lmic_v1_contig_47490,320,26,1.038305698
Lmic_v1_contig_47491,341,15,0.562132568
Lmic_v1_contig_47492,303,18,0.75915725
Lmic_v1_contig_47493,276,11,0.509313832
Lmic_v1_contig_47494,258,10,0.495315777
Lmic_v1_contig_47495,436,34,0.99653899
Lmic_v1_contig_47496,302,19,0.803986073
Lmic_v1_contig_47497,264,14,0.67768204
Lmic_v1_contig_47498,358,22,0.785310713
Lmic_v1_contig_47499,701,50,0.911494083
Lmic_v1_contig_475,1143,1008,11.26979897
Lmic_v1_contig_4750,1928,1544,10.23392274
Lmic_v1_contig_47500,298,20,0.857660876
Lmic_v1_contig_47501,259,10,0.493403361
Lmic_v1_contig_47502,301,16,0.679290209
Lmic_v1_contig_47503,254,19,0.955920449
Lmic_v1_contig_47504,247,10,0.517374374
Lmic_v1_contig_47505,259,11,0.542743697
Lmic_v1_contig_47506,212,26,1.567253883
Lmic_v1_contig_47507,228,27,1.513320045
Lmic_v1_contig_47508,273,6,0.280860375
Lmic_v1_contig_47509,224,6,0.342298582
Lmic_v1_contig_4751,2226,1710,9.816864984
Lmic_v1_contig_47510,212,15,0.904184933
Lmic_v1_contig_47511,281,8,0.363819133
Lmic_v1_contig_47512,223,6,0.343833553
Lmic_v1_contig_47513,217,17,1.001131336
Lmic_v1_contig_47514,234,24,1.310681749
Lmic_v1_contig_47515,326,11,0.431198213
Lmic_v1_contig_47516,331,27,1.042407765
Lmic_v1_contig_47517,345,15,0.555615089
Lmic_v1_contig_47518,331,10,0.38607695
Lmic_v1_contig_47519,326,21,0.823196589
Lmic_v1_contig_4752,1195,167,1.785872433
Lmic_v1_contig_47520,421,20,0.607085371
Lmic_v1_contig_47521,261,6,0.293773495
Lmic_v1_contig_47522,250,13,0.664515647
Lmic_v1_contig_47523,452,24,0.678538781
Lmic_v1_contig_47524,249,19,0.975115638
Lmic_v1_contig_47525,260,24,1.179613574
Lmic_v1_contig_47526,300,18,0.766748823
Lmic_v1_contig_47527,275,32,1.48702802
Lmic_v1_contig_47528,290,12,0.528792292
Lmic_v1_contig_47529,242,13,0.686483106
Lmic_v1_contig_4753,870,282,4.142206285
Lmic_v1_contig_47530,396,20,0.645411467
Lmic_v1_contig_47531,316,14,0.566164743
Lmic_v1_contig_47532,316,30,1.213210163
Lmic_v1_contig_47533,358,14,0.499743181
Lmic_v1_contig_47534,284,10,0.449969967
Lmic_v1_contig_47535,226,16,0.904718375
Lmic_v1_contig_47536,259,12,0.592084033
Lmic_v1_contig_47537,235,8,0.435034793
Lmic_v1_contig_47538,461,21,0.582130343
Lmic_v1_contig_47539,281,6,0.27286435
Lmic_v1_contig_4754,3216,2491,9.898275902
Lmic_v1_contig_47540,303,17,0.716981848
Lmic_v1_contig_47541,270,8,0.378641394
Lmic_v1_contig_47542,312,18,0.737258484
Lmic_v1_contig_47543,544,31,0.728223453
Lmic_v1_contig_47544,293,9,0.392533527
Lmic_v1_contig_47545,248,23,1.185162831
Lmic_v1_contig_47546,223,20,1.146111843
Lmic_v1_contig_47547,216,8,0.473301743
Lmic_v1_contig_47548,265,8,0.385785571
Lmic_v1_contig_47549,217,19,1.118911493
Lmic_v1_contig_4755,206,12,0.744416333
Lmic_v1_contig_47550,321,22,0.875829393
Lmic_v1_contig_47551,234,12,0.655340874
Lmic_v1_contig_47552,308,10,0.414907372
Lmic_v1_contig_47553,236,10,0.541489282
Lmic_v1_contig_47554,427,24,0.718265876
Lmic_v1_contig_47555,292,18,0.78775564
Lmic_v1_contig_47556,446,22,0.630361514
Lmic_v1_contig_47557,215,8,0.475503146
Lmic_v1_contig_47558,389,30,0.985538333
Lmic_v1_contig_47559,223,28,1.60455658
Lmic_v1_contig_4756,1737,525,3.8624365
Lmic_v1_contig_47560,335,8,0.305173661
Lmic_v1_contig_47561,367,19,0.661590719
Lmic_v1_contig_47562,299,12,0.512875467
Lmic_v1_contig_47563,300,11,0.468568725
Lmic_v1_contig_47564,454,57,1.604430356
Lmic_v1_contig_47565,260,13,0.638957352
Lmic_v1_contig_47566,540,29,0.686287527
Lmic_v1_contig_47567,206,8,0.496277555
Lmic_v1_contig_47568,231,19,1.051098675
Lmic_v1_contig_47569,212,8,0.482231964
Lmic_v1_contig_4757,1146,5918,65.99213982
Lmic_v1_contig_47570,225,10,0.567962091
Lmic_v1_contig_47571,292,19,0.831519842
Lmic_v1_contig_47572,313,8,0.326623567
Lmic_v1_contig_47573,322,10,0.396867921
Lmic_v1_contig_47574,218,8,0.468959525
Lmic_v1_contig_47575,421,88,2.67117563
Lmic_v1_contig_47576,229,9,0.50223722
Lmic_v1_contig_47577,309,12,0.496277555
Lmic_v1_contig_47578,297,10,0.430274311
Lmic_v1_contig_47579,258,10,0.495315777
Lmic_v1_contig_4758,2039,2818,17.66142049
Lmic_v1_contig_47580,307,7,0.291381203
Lmic_v1_contig_47581,483,41,1.084772317
Lmic_v1_contig_47582,227,11,0.619253822
Lmic_v1_contig_47583,212,11,0.663068951
Lmic_v1_contig_47584,242,16,0.844902284
Lmic_v1_contig_47585,262,8,0.390202963
Lmic_v1_contig_47586,329,37,1.437168513
Lmic_v1_contig_47587,565,37,0.836864497
Lmic_v1_contig_47588,233,13,0.712999621
Lmic_v1_contig_47589,298,22,0.943426963
Lmic_v1_contig_4759,1820,1476,10.36374783
Lmic_v1_contig_47590,295,25,1.082978563
Lmic_v1_contig_47591,255,16,0.801828834
Lmic_v1_contig_47592,282,18,0.815690237
Lmic_v1_contig_47593,261,12,0.587546991
Lmic_v1_contig_47594,293,11,0.4797632
Lmic_v1_contig_47595,343,40,1.490279539
Lmic_v1_contig_47596,334,32,1.224349418
Lmic_v1_contig_47597,261,20,0.979244985
Lmic_v1_contig_47598,388,18,0.592847028
Lmic_v1_contig_47599,360,10,0.354976307
Lmic_v1_contig_476,1259,6931,70.3512853
Lmic_v1_contig_4760,2485,1403,7.214947006
Lmic_v1_contig_47600,217,18,1.060021414
Lmic_v1_contig_47601,243,11,0.578479908
Lmic_v1_contig_47602,261,26,1.27301848
Lmic_v1_contig_47603,314,14,0.569770888
Lmic_v1_contig_47604,285,20,0.896782249
Lmic_v1_contig_47605,427,20,0.598554897
Lmic_v1_contig_47606,315,11,0.446255929
Lmic_v1_contig_47607,246,8,0.415582018
Lmic_v1_contig_47608,238,8,0.429551161
Lmic_v1_contig_47609,342,13,0.485757052
Lmic_v1_contig_4761,2422,11020,58.14459145
Lmic_v1_contig_47610,321,17,0.676777258
Lmic_v1_contig_47611,375,15,0.511165882
Lmic_v1_contig_47612,236,23,1.245425348
Lmic_v1_contig_47613,251,21,1.069171665
Lmic_v1_contig_47614,249,16,0.821150011
Lmic_v1_contig_47615,251,9,0.458216428
Lmic_v1_contig_47616,270,13,0.615292265
Lmic_v1_contig_47617,257,12,0.596691691
Lmic_v1_contig_47618,605,44,0.929392513
Lmic_v1_contig_47619,246,15,0.779216283
Lmic_v1_contig_4762,1368,7957,74.33017037
Lmic_v1_contig_47620,236,14,0.758084994
Lmic_v1_contig_47621,489,22,0.574930951
Lmic_v1_contig_47622,252,13,0.659241713
Lmic_v1_contig_47623,256,27,1.347800665
Lmic_v1_contig_47624,255,16,0.801828834
Lmic_v1_contig_47625,624,50,1.023970116
Lmic_v1_contig_47626,388,26,0.856334596
Lmic_v1_contig_47627,336,18,0.684597163
Lmic_v1_contig_47628,302,15,0.634725847
Lmic_v1_contig_47629,297,28,1.204768072
Lmic_v1_contig_4763,1339,3161,30.16794908
Lmic_v1_contig_47630,300,25,1.064928921
Lmic_v1_contig_47631,272,28,1.315500432
Lmic_v1_contig_47632,291,15,0.65871892
Lmic_v1_contig_47633,337,13,0.492964129
Lmic_v1_contig_47634,380,42,1.412432042
Lmic_v1_contig_47635,226,8,0.452359188
Lmic_v1_contig_47636,377,26,0.881320486
Lmic_v1_contig_47637,394,20,0.648687667
Lmic_v1_contig_47638,243,13,0.683658073
Lmic_v1_contig_47639,307,27,1.123898926
Lmic_v1_contig_4764,562,1512,34.38090808
Lmic_v1_contig_47640,214,9,0.537440764
Lmic_v1_contig_47641,440,23,0.668000868
Lmic_v1_contig_47642,248,12,0.618345825
Lmic_v1_contig_47643,600,45,0.958436029
Lmic_v1_contig_47644,459,21,0.584666858
Lmic_v1_contig_47645,254,11,0.553427628
Lmic_v1_contig_47646,335,21,0.80108086
Lmic_v1_contig_47647,503,24,0.609740615
Lmic_v1_contig_47648,485,25,0.65871892
Lmic_v1_contig_47649,205,51,3.179202437
Lmic_v1_contig_4765,445,3621,103.9849246
Lmic_v1_contig_47650,262,11,0.536529075
Lmic_v1_contig_47651,228,14,0.784684468
Lmic_v1_contig_47652,408,17,0.53246446
Lmic_v1_contig_47653,203,19,1.196077803
Lmic_v1_contig_47654,831,54,0.830413888
Lmic_v1_contig_47655,230,11,0.611176598
Lmic_v1_contig_47656,218,10,0.586199406
Lmic_v1_contig_47657,423,20,0.604214991
Lmic_v1_contig_47658,290,13,0.572858316
Lmic_v1_contig_47659,284,8,0.359975973
Lmic_v1_contig_4766,1484,2319,19.96957009
Lmic_v1_contig_47660,352,12,0.43565274
Lmic_v1_contig_47661,278,15,0.689522323
Lmic_v1_contig_47662,331,24,0.92658468
Lmic_v1_contig_47663,403,12,0.380520508
Lmic_v1_contig_47664,335,10,0.381467076
Lmic_v1_contig_47665,300,13,0.553763039
Lmic_v1_contig_47666,292,24,1.050340853
Lmic_v1_contig_47667,377,43,1.457568496
Lmic_v1_contig_47668,342,27,1.00888003
Lmic_v1_contig_47669,391,29,0.947813976
Lmic_v1_contig_4767,3334,3301,12.65265879
Lmic_v1_contig_47670,426,13,0.389973971
Lmic_v1_contig_47671,312,12,0.491505656
Lmic_v1_contig_47672,322,13,0.515928297
Lmic_v1_contig_47673,698,46,0.842178745
Lmic_v1_contig_47674,200,8,0.511165882
Lmic_v1_contig_47675,285,14,0.627747574
Lmic_v1_contig_47676,242,10,0.528063928
Lmic_v1_contig_47677,590,22,0.476510568
Lmic_v1_contig_47678,265,15,0.723347946
Lmic_v1_contig_47679,264,10,0.4840586
Lmic_v1_contig_4768,2151,2253,13.38513171
Lmic_v1_contig_47680,419,24,0.731979783
Lmic_v1_contig_47681,247,5,0.258687187
Lmic_v1_contig_47682,332,17,0.654353915
Lmic_v1_contig_47683,367,25,0.870514104
Lmic_v1_contig_47684,317,11,0.443440434
Lmic_v1_contig_47685,214,12,0.716587685
Lmic_v1_contig_47686,218,13,0.762059228
Lmic_v1_contig_47687,269,8,0.380048983
Lmic_v1_contig_47688,358,11,0.392655356
Lmic_v1_contig_47689,247,15,0.776061562
Lmic_v1_contig_4769,482,1762,46.71547116
Lmic_v1_contig_47690,397,19,0.611596458
Lmic_v1_contig_47691,433,23,0.678799959
Lmic_v1_contig_47692,224,9,0.513447873
Lmic_v1_contig_47693,332,17,0.654353915
Lmic_v1_contig_47694,342,9,0.336293343
Lmic_v1_contig_47695,565,44,0.995190213
Lmic_v1_contig_47696,363,9,0.316838357
Lmic_v1_contig_47697,296,16,0.690764705
Lmic_v1_contig_47698,359,23,0.818719727
Lmic_v1_contig_47699,559,31,0.708682573
Lmic_v1_contig_477,1338,11821,112.9015675
Lmic_v1_contig_4770,936,623,8.505778431
Lmic_v1_contig_47700,224,17,0.969845981
Lmic_v1_contig_47701,548,38,0.886145233
Lmic_v1_contig_47702,472,19,0.514414818
Lmic_v1_contig_47703,338,21,0.793970675
Lmic_v1_contig_47704,258,10,0.495315777
Lmic_v1_contig_47705,203,28,1.762640972
Lmic_v1_contig_47706,215,13,0.772692612
Lmic_v1_contig_47707,226,6,0.339269391
Lmic_v1_contig_47708,359,12,0.427158119
Lmic_v1_contig_47709,228,8,0.448391125
Lmic_v1_contig_4771,500,125,3.194786762
Lmic_v1_contig_47710,387,12,0.396252622
Lmic_v1_contig_47711,312,15,0.61438207
Lmic_v1_contig_47712,330,17,0.658319696
Lmic_v1_contig_47713,340,14,0.526200173
Lmic_v1_contig_47714,303,15,0.632631042
Lmic_v1_contig_47715,260,5,0.245752828
Lmic_v1_contig_47716,289,10,0.442185019
Lmic_v1_contig_47717,545,43,1.008262978
Lmic_v1_contig_47718,267,8,0.382895792
Lmic_v1_contig_47719,217,8,0.471120629
Lmic_v1_contig_4772,4727,2770,7.488520695
Lmic_v1_contig_47720,274,16,0.746227565
Lmic_v1_contig_47721,403,28,0.887881185
Lmic_v1_contig_47722,217,10,0.588900786
Lmic_v1_contig_47723,270,23,1.088594008
Lmic_v1_contig_47724,237,15,0.808806775
Lmic_v1_contig_47725,393,14,0.455236791
Lmic_v1_contig_47726,287,12,0.534319737
Lmic_v1_contig_47727,232,14,0.771155425
Lmic_v1_contig_47728,302,55,2.327328105
Lmic_v1_contig_47729,307,18,0.749265951
Lmic_v1_contig_4773,327,14,0.547119446
Lmic_v1_contig_47730,270,12,0.567962091
Lmic_v1_contig_47731,271,12,0.56586629
Lmic_v1_contig_47732,269,13,0.617579597
Lmic_v1_contig_47733,210,12,0.730236974
Lmic_v1_contig_47734,252,7,0.354976307
Lmic_v1_contig_47735,251,11,0.560042301
Lmic_v1_contig_47736,359,15,0.533947648
Lmic_v1_contig_47737,278,8,0.367745239
Lmic_v1_contig_47738,245,11,0.573757623
Lmic_v1_contig_47739,313,13,0.530763296
Lmic_v1_contig_4774,853,8787,131.6416942
Lmic_v1_contig_47740,309,8,0.330851704
Lmic_v1_contig_47741,241,8,0.424204051
Lmic_v1_contig_47742,300,13,0.553763039
Lmic_v1_contig_47743,289,10,0.442185019
Lmic_v1_contig_47744,299,25,1.068490556
Lmic_v1_contig_47745,304,24,1.00888003
Lmic_v1_contig_47746,215,19,1.129319972
Lmic_v1_contig_47747,269,25,1.187653071
Lmic_v1_contig_47748,297,22,0.946603485
Lmic_v1_contig_47749,375,27,0.920098588
Lmic_v1_contig_4775,2445,4211,22.00940214
Lmic_v1_contig_47750,253,11,0.555615089
Lmic_v1_contig_47751,310,11,0.453453605
Lmic_v1_contig_47752,400,19,0.607009485
Lmic_v1_contig_47753,276,21,0.972326406
Lmic_v1_contig_47754,276,6,0.277807545
Lmic_v1_contig_47755,319,30,1.201800663
Lmic_v1_contig_47756,254,47,2.36464532
Lmic_v1_contig_47757,514,20,0.497243076
Lmic_v1_contig_47758,340,17,0.638957352
Lmic_v1_contig_47759,420,29,0.882369677
Lmic_v1_contig_4776,640,6331,126.4137187
Lmic_v1_contig_47760,264,11,0.53246446
Lmic_v1_contig_47761,214,12,0.716587685
Lmic_v1_contig_47762,291,13,0.570889731
Lmic_v1_contig_47763,350,16,0.584189579
Lmic_v1_contig_47764,304,18,0.756660023
Lmic_v1_contig_47765,328,24,0.93505954
Lmic_v1_contig_47766,204,11,0.689071655
Lmic_v1_contig_47767,315,15,0.608530812
Lmic_v1_contig_47768,282,12,0.543793491
Lmic_v1_contig_47769,302,17,0.71935596
Lmic_v1_contig_4777,3563,6117,21.93938886
Lmic_v1_contig_47770,227,11,0.619253822
Lmic_v1_contig_47771,220,9,0.522783288
Lmic_v1_contig_47772,313,14,0.571591242
Lmic_v1_contig_47773,335,7,0.267026953
Lmic_v1_contig_47774,218,14,0.820679168
Lmic_v1_contig_47775,322,15,0.595301881
Lmic_v1_contig_47776,271,24,1.13173258
Lmic_v1_contig_47777,279,40,1.832135778
Lmic_v1_contig_47778,591,56,1.210883646
Lmic_v1_contig_47779,234,11,0.600729135
Lmic_v1_contig_4778,312,283,11.59134171
Lmic_v1_contig_47780,230,10,0.555615089
Lmic_v1_contig_47781,336,8,0.304265406
Lmic_v1_contig_47782,382,19,0.635612026
Lmic_v1_contig_47783,418,14,0.42800971
Lmic_v1_contig_47784,308,20,0.829814743
Lmic_v1_contig_47785,323,11,0.43520315
Lmic_v1_contig_47786,329,20,0.776847845
Lmic_v1_contig_47787,361,12,0.424791592
Lmic_v1_contig_47788,317,10,0.403127667
Lmic_v1_contig_47789,228,16,0.896782249
Lmic_v1_contig_4779,300,108,4.600492938
Lmic_v1_contig_47790,268,13,0.619883999
Lmic_v1_contig_47791,293,10,0.436148363
Lmic_v1_contig_47792,322,8,0.317494337
Lmic_v1_contig_47793,385,15,0.497888846
Lmic_v1_contig_47794,843,75,1.136934791
Lmic_v1_contig_47795,334,8,0.306087354
Lmic_v1_contig_47796,225,28,1.590293855
Lmic_v1_contig_47797,299,28,1.196709423
Lmic_v1_contig_47798,225,8,0.454369673
Lmic_v1_contig_47799,278,11,0.505649703
Lmic_v1_contig_478,638,19680,394.1906174
Lmic_v1_contig_4780,300,126,5.367241761
Lmic_v1_contig_47800,290,37,1.630442899
Lmic_v1_contig_47801,285,14,0.627747574
Lmic_v1_contig_47802,211,16,0.969034847
Lmic_v1_contig_47803,275,8,0.371757005
Lmic_v1_contig_47804,261,12,0.587546991
Lmic_v1_contig_47805,425,16,0.481097301
Lmic_v1_contig_47806,446,29,0.830931086
Lmic_v1_contig_47807,204,7,0.438500144
Lmic_v1_contig_47808,315,15,0.608530812
Lmic_v1_contig_47809,561,34,0.774493761
Lmic_v1_contig_4781,1131,2262,25.5582941
Lmic_v1_contig_47810,293,45,1.962667636
Lmic_v1_contig_47811,331,15,0.579115425
Lmic_v1_contig_47812,349,21,0.768945811
Lmic_v1_contig_47813,408,16,0.501143022
Lmic_v1_contig_47814,293,20,0.872296727
Lmic_v1_contig_47815,238,5,0.268469476
Lmic_v1_contig_47816,378,20,0.676145347
Lmic_v1_contig_47817,279,13,0.595444128
Lmic_v1_contig_47818,276,20,0.926025148
Lmic_v1_contig_47819,223,13,0.744972698
Lmic_v1_contig_4782,2333,10764,58.96045385
Lmic_v1_contig_47820,307,10,0.416258862
Lmic_v1_contig_47821,279,21,0.961871283
Lmic_v1_contig_47822,226,11,0.621993883
Lmic_v1_contig_47823,282,13,0.589109616
Lmic_v1_contig_47824,272,26,1.221536115
Lmic_v1_contig_47825,300,34,1.448303332
Lmic_v1_contig_47826,340,13,0.488614446
Lmic_v1_contig_47827,220,8,0.464696256
Lmic_v1_contig_47828,254,13,0.654050833
Lmic_v1_contig_47829,416,16,0.491505656
Lmic_v1_contig_4783,587,1413,30.76138804
Lmic_v1_contig_47830,511,28,0.700227236
Lmic_v1_contig_47831,306,16,0.668190695
Lmic_v1_contig_47832,241,10,0.530255064
Lmic_v1_contig_47833,297,21,0.903576054
Lmic_v1_contig_47834,374,20,0.683376848
Lmic_v1_contig_47835,219,11,0.641874966
Lmic_v1_contig_47836,221,10,0.578241948
Lmic_v1_contig_47837,311,14,0.57526707
Lmic_v1_contig_47838,344,17,0.631527616
Lmic_v1_contig_47839,228,14,0.784684468
Lmic_v1_contig_4784,1899,2051,13.80201717
Lmic_v1_contig_47840,243,14,0.736247155
Lmic_v1_contig_47841,307,14,0.582762406
Lmic_v1_contig_47842,281,18,0.818593049
Lmic_v1_contig_47843,209,16,0.978307908
Lmic_v1_contig_47844,388,19,0.625782974
Lmic_v1_contig_47845,385,33,1.095355461
Lmic_v1_contig_47846,246,28,1.454537063
Lmic_v1_contig_47847,202,13,0.822420355
Lmic_v1_contig_47848,233,27,1.480845366
Lmic_v1_contig_47849,311,31,1.273805654
Lmic_v1_contig_4785,550,678,15.75320309
Lmic_v1_contig_47850,394,10,0.324343834
Lmic_v1_contig_47851,259,10,0.493403361
Lmic_v1_contig_47852,216,24,1.419905228
Lmic_v1_contig_47853,337,25,0.948007941
Lmic_v1_contig_47854,533,17,0.407590056
Lmic_v1_contig_47855,291,24,1.053950272
Lmic_v1_contig_47856,399,30,0.960838124
Lmic_v1_contig_47857,257,19,0.944761844
Lmic_v1_contig_47858,217,9,0.530010707
Lmic_v1_contig_47859,503,36,0.914610922
Lmic_v1_contig_4786,2570,12249,60.90730436
Lmic_v1_contig_47860,233,13,0.712999621
Lmic_v1_contig_47861,248,23,1.185162831
Lmic_v1_contig_47862,306,17,0.709952614
Lmic_v1_contig_47863,227,17,0.957028634
Lmic_v1_contig_47864,294,10,0.434664866
Lmic_v1_contig_47865,225,9,0.511165882
Lmic_v1_contig_47866,235,19,1.033207634
Lmic_v1_contig_47867,296,20,0.863455882
Lmic_v1_contig_47868,358,19,0.678222888
Lmic_v1_contig_47869,290,16,0.705056389
Lmic_v1_contig_4787,1137,5826,65.48048435
Lmic_v1_contig_47870,247,9,0.465636937
Lmic_v1_contig_47871,335,18,0.686640737
Lmic_v1_contig_47872,290,23,1.013518559
Lmic_v1_contig_47873,294,10,0.434664866
Lmic_v1_contig_47874,207,9,0.555615089
Lmic_v1_contig_47875,385,30,0.995777692
Lmic_v1_contig_47876,356,18,0.646136649
Lmic_v1_contig_47877,397,24,0.772542895
Lmic_v1_contig_47878,324,17,0.670510802
Lmic_v1_contig_47879,463,25,0.690018739
Lmic_v1_contig_4788,2836,8846,39.86048477
Lmic_v1_contig_47880,491,32,0.832856834
Lmic_v1_contig_47881,597,51,1.091685929
Lmic_v1_contig_47882,243,18,0.946603485
Lmic_v1_contig_47883,316,10,0.404403388
Lmic_v1_contig_47884,368,28,0.972326406
Lmic_v1_contig_47885,207,11,0.679085109
Lmic_v1_contig_47886,391,14,0.457565367
Lmic_v1_contig_47887,359,26,0.925509257
Lmic_v1_contig_47888,311,8,0.32872404
Lmic_v1_contig_47889,448,17,0.484922991
Lmic_v1_contig_4789,1895,1191,8.031643343
Lmic_v1_contig_47890,358,10,0.356959415
Lmic_v1_contig_47891,286,5,0.223411662
Lmic_v1_contig_47892,296,13,0.561246323
Lmic_v1_contig_47893,335,22,0.839227567
Lmic_v1_contig_47894,293,20,0.872296727
Lmic_v1_contig_47895,220,21,1.219827673
Lmic_v1_contig_47896,295,13,0.563148853
Lmic_v1_contig_47897,563,31,0.703647528
Lmic_v1_contig_47898,368,10,0.347259431
Lmic_v1_contig_47899,253,38,1.919397581
Lmic_v1_contig_479,449,294,8.367637489
Lmic_v1_contig_4790,527,5866,142.2437886
Lmic_v1_contig_47900,226,8,0.452359188
Lmic_v1_contig_47901,452,39,1.10262552
Lmic_v1_contig_47902,262,27,1.316935001
Lmic_v1_contig_47903,265,16,0.771571143
Lmic_v1_contig_47904,256,11,0.549103975
Lmic_v1_contig_47905,416,26,0.798696691
Lmic_v1_contig_47906,335,13,0.495907199
Lmic_v1_contig_47907,315,22,0.892511857
Lmic_v1_contig_47908,204,13,0.81435741
Lmic_v1_contig_47909,205,5,0.311686513
Lmic_v1_contig_4791,964,8112,107.535727
Lmic_v1_contig_47910,327,20,0.781599208
Lmic_v1_contig_47911,272,7,0.328875108
Lmic_v1_contig_47912,237,9,0.485284065
Lmic_v1_contig_47913,229,13,0.725453763
Lmic_v1_contig_47914,588,30,0.651997298
Lmic_v1_contig_47915,296,30,1.295183823
Lmic_v1_contig_47916,281,10,0.454773916
Lmic_v1_contig_47917,252,22,1.115639822
Lmic_v1_contig_47918,446,29,0.830931086
Lmic_v1_contig_47919,526,19,0.461604171
Lmic_v1_contig_4792,533,5878,140.9302558
Lmic_v1_contig_47920,260,13,0.638957352
Lmic_v1_contig_47921,378,19,0.642338079
Lmic_v1_contig_47922,233,9,0.493615122
Lmic_v1_contig_47923,213,6,0.359975973
Lmic_v1_contig_47924,422,12,0.363388068
Lmic_v1_contig_47925,321,16,0.636966831
Lmic_v1_contig_47926,558,36,0.8244611
Lmic_v1_contig_47927,266,20,0.960838124
Lmic_v1_contig_47928,243,10,0.525890825
Lmic_v1_contig_47929,277,9,0.415206944
Lmic_v1_contig_4793,1188,1877,20.19062206
Lmic_v1_contig_47930,310,12,0.49467666
Lmic_v1_contig_47931,201,16,1.017245536
Lmic_v1_contig_47932,434,20,0.588900786
Lmic_v1_contig_47933,352,22,0.798696691
Lmic_v1_contig_47934,343,19,0.707882781
Lmic_v1_contig_47935,397,44,1.41632864
Lmic_v1_contig_47936,322,10,0.396867921
Lmic_v1_contig_47937,373,16,0.548167166
Lmic_v1_contig_47938,221,8,0.462593558
Lmic_v1_contig_47939,277,14,0.645877468
Lmic_v1_contig_4794,356,39,1.399962739
Lmic_v1_contig_47940,431,24,0.711599836
Lmic_v1_contig_47941,217,22,1.295581728
Lmic_v1_contig_47942,304,29,1.21906337
Lmic_v1_contig_47943,316,21,0.849247114
Lmic_v1_contig_47944,303,20,0.843508056
Lmic_v1_contig_47945,265,17,0.819794339
Lmic_v1_contig_47946,282,6,0.271896746
Lmic_v1_contig_47947,306,13,0.54290494
Lmic_v1_contig_47948,278,37,1.70082173
Lmic_v1_contig_47949,620,21,0.432842077
Lmic_v1_contig_4795,2706,6947,32.8073668
Lmic_v1_contig_47950,291,24,1.053950272
Lmic_v1_contig_47951,314,11,0.447677126
Lmic_v1_contig_47952,325,12,0.47184543
Lmic_v1_contig_47953,313,14,0.571591242
Lmic_v1_contig_47954,386,15,0.496598979
Lmic_v1_contig_47955,310,16,0.65956888
Lmic_v1_contig_47956,328,28,1.090902797
Lmic_v1_contig_47957,306,8,0.334095348
Lmic_v1_contig_47958,329,25,0.971059806
Lmic_v1_contig_47959,357,13,0.465347091
Lmic_v1_contig_4796,356,433,15.54317605
Lmic_v1_contig_47960,253,10,0.505104626
Lmic_v1_contig_47961,254,10,0.503116026
Lmic_v1_contig_47962,215,10,0.594378933
Lmic_v1_contig_47963,324,13,0.512743554
Lmic_v1_contig_47964,323,23,0.909970223
Lmic_v1_contig_47965,280,12,0.547677731
Lmic_v1_contig_47966,439,12,0.349316092
Lmic_v1_contig_47967,259,7,0.345382353
Lmic_v1_contig_47968,233,9,0.493615122
Lmic_v1_contig_47969,305,7,0.293291899
Lmic_v1_contig_4797,734,3164,55.08613251
Lmic_v1_contig_47970,547,24,0.560693838
Lmic_v1_contig_47971,234,18,0.983011311
Lmic_v1_contig_47972,329,24,0.932217414
